fold,sparsity
0,0.6962988888888889
1,0.5914666666666667
2,0.6285988888888889
3,0.6821811111111111
4,0.6336
5,0.6638
6,0.6530588888888889
7,0.6977333333333333
8,0.7168666666666667
9,0.5960666666666666
10,0.6808
11,0.61818
12,0.6536666666666666
13,0.5695977777777778
14,0.6362666666666666
15,0.6185333333333334
16,0.66
17,0.6067333333333333
18,0.6284022222222222
19,0.7092666666666667
20,0.6838
21,0.5228155555555556
22,0.5972
23,0.6612
24,0.7363333333333333
25,0.7045333333333333
26,0.5918666666666667
27,0.6887333333333333
28,0.49934222222222224
29,0.6691955555555555
30,0.6730777777777778
31,0.6144
32,0.6557333333333333
33,0.6533333333333333
34,0.5309544444444444
35,0.7345333333333334
36,0.6790666666666667
37,0.6302666666666666
38,0.49872
39,0.6759111111111111
40,0.6505333333333333
41,0.743
42,0.6113333333333333
43,0.7194666666666667
44,0.6981333333333334
45,0.7573366666666667
