fold,sparsity
0,0.6577711111111111
1,0.7038666666666666
2,0.6469011111111111
3,0.6297233333333333
4,0.6926666666666667
5,0.7142666666666667
6,0.6323144444444444
7,0.6710666666666667
8,0.6938666666666666
9,0.6726666666666666
10,0.7232
11,0.7503911111111111
12,0.6979333333333333
13,0.6640288888888889
14,0.7054
15,0.6997333333333333
16,0.6652
17,0.6518666666666667
18,0.6212644444444444
19,0.7152666666666667
20,0.6577333333333333
21,0.6938344444444444
22,0.686
23,0.7670666666666667
24,0.7868666666666667
25,0.6391333333333333
26,0.7363333333333333
27,0.6626
28,0.6228711111111112
29,0.5856577777777778
30,0.6421888888888889
31,0.7565333333333333
32,0.7046666666666667
33,0.7238
34,0.6605222222222222
35,0.7578666666666667
36,0.7370666666666666
37,0.6092
38,0.6458177777777778
39,0.64928
40,0.6506
41,0.669
42,0.6851333333333334
43,0.6914
44,0.6472
45,0.6184588888888889
