fold,sparsity
0,0.5452466666666667
1,0.6603166666666667
2,0.5103777777777778
3,0.4600088888888889
4,0.6072177777777777
5,0.6660455555555556
6,0.44264555555555557
7,0.653
8,0.6362
9,0.5595277777777777
10,0.5774788888888889
11,0.5324322222222222
12,0.6634455555555555
13,0.49810777777777776
14,0.5660166666666666
15,0.6145111111111111
16,0.66796
17,0.6586477777777778
18,0.3740822222222222
19,0.6642444444444444
20,0.6919988888888889
21,0.5020133333333333
22,0.6616688888888889
23,0.72698
24,0.67505
25,0.6052555555555555
26,0.6937922222222223
27,0.6768222222222222
28,0.2973822222222222
29,0.40220555555555554
30,0.37885
31,0.6983055555555555
32,0.66714
33,0.5958877777777778
34,0.5451466666666667
35,0.6867866666666667
36,0.7176266666666666
37,0.6456888888888889
38,0.29563555555555554
39,0.334
40,0.6998466666666666
41,0.6831611111111111
42,0.5518888888888889
43,0.6285466666666667
44,0.6689277777777778
45,0.55256
