fold,sparsity
0,0.003923333333333333
1,0.006313333333333333
2,0.007193333333333334
3,0.005243333333333333
4,0.0036766666666666666
5,0.007336666666666667
6,0.0015533333333333334
7,0.00539
8,0.005023333333333334
9,0.007386666666666666
10,0.009253333333333334
11,0.0036466666666666665
12,0.011313333333333333
13,0.003986666666666667
14,0.007366666666666666
15,0.004836666666666667
16,0.017496666666666667
17,0.010673333333333333
18,0.007016666666666667
19,0.00727
20,0.010193333333333334
21,0.014693333333333333
22,0.00847
23,0.00195
24,0.00315
25,0.00893
26,0.007966666666666667
27,0.00447
28,0.004006666666666667
29,0.005073333333333333
30,0.012096666666666667
31,0.00728
32,0.0021533333333333335
33,0.0016
34,0.00296
35,0.012453333333333334
36,0.007756666666666667
37,0.008636666666666667
38,0.005583333333333333
39,0.008823333333333334
40,0.01733
41,0.01532
42,0.013483333333333333
43,0.006516666666666666
44,0.006226666666666667
45,0.00316
