fold,sparsity
0,0.6502788888888889
1,0.8010355555555555
2,0.6157944444444444
3,0.5516888888888889
4,0.7143888888888889
5,0.8008533333333333
6,0.5298233333333333
7,0.7890588888888889
8,0.7659311111111111
9,0.6750577777777778
10,0.7024222222222222
11,0.63804
12,0.7984444444444444
13,0.5937844444444444
14,0.6795844444444444
15,0.7331044444444444
16,0.8143944444444444
17,0.7869488888888889
18,0.45162444444444444
19,0.8013044444444445
20,0.8384666666666667
21,0.6005477777777778
22,0.7984644444444444
23,0.8746411111111111
24,0.8321966666666667
25,0.7336444444444444
26,0.8370777777777778
27,0.8109433333333333
28,0.3573988888888889
29,0.4842766666666667
30,0.4561177777777778
31,0.8391711111111111
32,0.8014644444444444
33,0.7116677777777778
34,0.6547888888888889
35,0.8304744444444444
36,0.8622411111111111
37,0.7840844444444445
38,0.3531522222222222
39,0.39941333333333334
40,0.8361811111111112
41,0.8198611111111112
42,0.6855222222222223
43,0.7646066666666667
44,0.7996111111111112
45,0.6664255555555556
