,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,0.0,[1],[0],0.5449411111111111,0.0
0,-1,-1,100.0,[0],[0],0.6607144444444445,1.0
0,-1,-1,100.0,[0],[0],0.5108611111111111,2.0
0,-1,-1,100.0,[0],[0],0.4600666666666667,3.0
0,-1,-1,100.0,[0],[0],0.6068955555555555,4.0
0,-1,-1,0.0,[1],[0],0.66641,5.0
0,-1,-1,100.0,[0],[0],0.4425366666666667,6.0
0,-1,-1,100.0,[0],[0],0.6541288888888889,7.0
0,-1,-1,100.0,[0],[0],0.6359744444444444,8.0
0,-1,-1,100.0,[0],[0],0.5603611111111111,9.0
0,-1,-1,0.0,[1],[0],0.5779611111111111,10.0
0,-1,-1,0.0,[1],[0],0.5319433333333333,11.0
0,-1,-1,100.0,[0],[0],0.6643633333333333,12.0
0,-1,-1,100.0,[0],[0],0.4983866666666666,13.0
0,-1,-1,0.0,[1],[0],0.56531,14.0
0,-1,-1,100.0,[0],[0],0.6146733333333333,15.0
0,-1,-1,100.0,[0],[0],0.66743,16.0
0,-1,-1,100.0,[1],[1],0.6583666666666667,17.0
0,-1,-1,0.0,[0],[1],0.3744455555555555,18.0
0,-1,-1,100.0,[0],[0],0.6641488888888889,19.0
0,-1,-1,0.0,[0],[1],0.6916911111111111,20.0
0,-1,-1,100.0,[1],[1],0.5023766666666667,21.0
0,-1,-1,0.0,[0],[1],0.6614577777777778,22.0
0,-1,-1,0.0,[0],[1],0.7271866666666666,23.0
0,-1,-1,0.0,[0],[1],0.6756311111111111,24.0
0,-1,-1,0.0,[0],[1],0.6055733333333333,25.0
0,-1,-1,0.0,[0],[1],0.6934655555555556,26.0
0,-1,-1,0.0,[1],[0],0.6766244444444445,27.0
0,-1,-1,100.0,[1],[1],0.2977366666666666,28.0
0,-1,-1,100.0,[1],[1],0.4024977777777778,29.0
0,-1,-1,0.0,[0],[1],0.3784711111111111,30.0
0,-1,-1,0.0,[0],[1],0.69796,31.0
0,-1,-1,0.0,[0],[1],0.6683122222222222,32.0
0,-1,-1,0.0,[0],[1],0.5961977777777778,33.0
0,-1,-1,0.0,[0],[1],0.5447433333333334,34.0
0,-1,-1,0.0,[0],[1],0.6876644444444444,35.0
0,-1,-1,0.0,[0],[1],0.7175733333333333,36.0
0,-1,-1,0.0,[1],[0],0.6452588888888889,37.0
0,-1,-1,100.0,[1],[1],0.2959777777777778,38.0
0,-1,-1,100.0,[1],[1],0.3340011111111111,39.0
0,-1,-1,0.0,[0],[1],0.6998355555555555,40.0
0,-1,-1,100.0,[1],[1],0.6832822222222222,41.0
0,-1,-1,0.0,[0],[1],0.5520622222222222,42.0
0,-1,-1,100.0,[0],[0],0.6293988888888888,43.0
0,-1,-1,100.0,[0],[0],0.6687977777777778,44.0
0,-1,-1,0.0,[0],[1],0.5524733333333334,45.0
