,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,0.0,[1],[0],0.4999711111111111,0.0
0,-1,-1,100.0,[0],[0],0.6133388888888889,1.0
0,-1,-1,100.0,[0],[0],0.46607,2.0
0,-1,-1,100.0,[0],[0],0.4039588888888888,3.0
0,-1,-1,100.0,[0],[0],0.5268,4.0
0,-1,-1,100.0,[0],[0],0.62237,5.0
0,-1,-1,100.0,[0],[0],0.4024911111111111,6.0
0,-1,-1,100.0,[0],[0],0.6076777777777778,7.0
0,-1,-1,100.0,[0],[0],0.5823955555555556,8.0
0,-1,-1,100.0,[0],[0],0.5113988888888888,9.0
0,-1,-1,0.0,[1],[0],0.5230166666666667,10.0
0,-1,-1,100.0,[0],[0],0.4788233333333333,11.0
0,-1,-1,0.0,[1],[0],0.6151288888888888,12.0
0,-1,-1,100.0,[0],[0],0.4510711111111111,13.0
0,-1,-1,100.0,[0],[0],0.5166411111111111,14.0
0,-1,-1,100.0,[0],[0],0.5614711111111111,15.0
0,-1,-1,100.0,[0],[0],0.6087244444444444,16.0
0,-1,-1,100.0,[1],[1],0.6037466666666667,17.0
0,-1,-1,0.0,[0],[1],0.3510366666666666,18.0
0,-1,-1,0.0,[1],[0],0.6079555555555556,19.0
0,-1,-1,0.0,[0],[1],0.6444011111111111,20.0
0,-1,-1,0.0,[0],[1],0.4518777777777777,21.0
0,-1,-1,0.0,[0],[1],0.6097288888888889,22.0
0,-1,-1,100.0,[1],[1],0.6886,23.0
0,-1,-1,0.0,[0],[1],0.6281622222222222,24.0
0,-1,-1,100.0,[1],[1],0.5739166666666666,25.0
0,-1,-1,0.0,[0],[1],0.6368355555555556,26.0
0,-1,-1,100.0,[0],[0],0.6054644444444445,27.0
0,-1,-1,100.0,[1],[1],0.2791966666666666,28.0
0,-1,-1,0.0,[0],[1],0.3807466666666667,29.0
0,-1,-1,0.0,[0],[1],0.3517422222222222,30.0
0,-1,-1,0.0,[0],[1],0.6307811111111111,31.0
0,-1,-1,0.0,[0],[1],0.6142411111111111,32.0
0,-1,-1,0.0,[0],[1],0.5316944444444445,33.0
0,-1,-1,0.0,[0],[1],0.5008244444444444,34.0
0,-1,-1,0.0,[0],[1],0.62301,35.0
0,-1,-1,0.0,[0],[1],0.6541977777777778,36.0
0,-1,-1,100.0,[0],[0],0.5985633333333333,37.0
0,-1,-1,100.0,[1],[1],0.2731588888888889,38.0
0,-1,-1,100.0,[1],[1],0.3048033333333333,39.0
0,-1,-1,0.0,[0],[1],0.6252333333333333,40.0
0,-1,-1,100.0,[1],[1],0.6232666666666666,41.0
0,-1,-1,0.0,[0],[1],0.4849544444444444,42.0
0,-1,-1,100.0,[0],[0],0.5785211111111112,43.0
0,-1,-1,0.0,[1],[0],0.61715,44.0
0,-1,-1,0.0,[0],[1],0.5174255555555556,45.0
