,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,100.0,[0],[0],0.6981955555555556,0.0
0,-1,-1,0.0,[1],[0],0.7334666666666667,1.0
0,-1,-1,0.0,[1],[0],0.6465683333333333,2.0
0,-1,-1,0.0,[1],[0],0.6445988888888889,3.0
0,-1,-1,0.0,[1],[0],0.731,4.0
0,-1,-1,0.0,[1],[0],0.7614666666666666,5.0
0,-1,-1,100.0,[0],[0],0.6095972222222222,6.0
0,-1,-1,0.0,[1],[0],0.7355333333333334,7.0
0,-1,-1,0.0,[1],[0],0.7515333333333334,8.0
0,-1,-1,0.0,[1],[0],0.7341333333333333,9.0
0,-1,-1,0.0,[1],[0],0.7228666666666667,10.0
0,-1,-1,0.0,[1],[0],0.6542361111111111,11.0
0,-1,-1,100.0,[0],[0],0.7495333333333334,12.0
0,-1,-1,100.0,[0],[0],0.66741,13.0
0,-1,-1,0.0,[1],[0],0.7302,14.0
0,-1,-1,0.0,[1],[0],0.7551333333333333,15.0
