,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,100.0,[0],[0],0.4130344444444444,0.0
0,-1,-1,100.0,[0],[0],0.4919166666666666,1.0
0,-1,-1,0.0,[1],[0],0.3779177777777778,2.0
0,-1,-1,100.0,[0],[0],0.3529388888888889,3.0
0,-1,-1,100.0,[0],[0],0.4537188888888889,4.0
0,-1,-1,100.0,[0],[0],0.5093433333333334,5.0
0,-1,-1,100.0,[0],[0],0.3315533333333333,6.0
0,-1,-1,100.0,[0],[0],0.4905,7.0
0,-1,-1,100.0,[0],[0],0.4778422222222222,8.0
0,-1,-1,100.0,[0],[0],0.4169211111111111,9.0
0,-1,-1,100.0,[0],[0],0.4228722222222222,10.0
0,-1,-1,100.0,[0],[0],0.4013988888888889,11.0
0,-1,-1,0.0,[1],[0],0.5095855555555555,12.0
0,-1,-1,100.0,[0],[0],0.3794811111111111,13.0
0,-1,-1,100.0,[0],[0],0.4348844444444444,14.0
0,-1,-1,100.0,[0],[0],0.4602344444444444,15.0
0,-1,-1,100.0,[0],[0],0.4858844444444444,16.0
0,-1,-1,100.0,[0],[0],0.5002888888888889,17.0
0,-1,-1,0.0,[0],[1],0.2845766666666666,18.0
0,-1,-1,0.0,[0],[1],0.49769,19.0
0,-1,-1,100.0,[0],[0],0.5247711111111111,20.0
0,-1,-1,0.0,[1],[0],0.3812555555555555,21.0
0,-1,-1,100.0,[0],[0],0.4988077777777778,22.0
0,-1,-1,0.0,[0],[1],0.5622433333333333,23.0
