fold,sparsity
0,0.6089022222222222
1,0.6447333333333334
2,0.6231233333333334
3,0.6481588888888888
4,0.5845333333333333
5,0.6675333333333333
6,0.6413733333333334
7,0.6397333333333334
8,0.6514666666666666
9,0.635
10,0.6289333333333333
11,0.6461288888888889
12,0.6808666666666666
13,0.7066033333333334
14,0.6484
15,0.6902
16,0.6220666666666667
17,0.5562
18,0.47883555555555557
19,0.5949333333333333
20,0.5612666666666667
21,0.6543166666666667
22,0.5910666666666666
23,0.5612666666666667
24,0.7006
25,0.6228
26,0.7793333333333333
27,0.6111333333333333
28,0.5949911111111111
29,0.5116888888888889
30,0.47813555555555554
31,0.6244666666666666
32,0.5818666666666666
33,0.5347333333333333
34,0.5490511111111112
35,0.6123333333333333
36,0.5870666666666666
37,0.5886
38,0.49193444444444445
39,0.4842577777777778
40,0.6550666666666667
41,0.6156
42,0.6181333333333333
43,0.6025333333333334
44,0.6220666666666667
45,0.6395788888888889
