fold,sparsity
0,0.5446744444444445
1,0.6603555555555556
2,0.5104688888888889
3,0.46009
4,0.6066833333333334
5,0.6659188888888888
6,0.44225
7,0.65411
8,0.6362
9,0.5595277777777777
10,0.5774788888888889
11,0.5324322222222222
12,0.6634455555555555
13,0.49810777777777776
14,0.5660166666666666
15,0.6145111111111111
16,0.66796
17,0.6586477777777778
18,0.3740822222222222
19,0.6644866666666667
20,0.6916766666666667
21,0.5022011111111111
22,0.6621233333333333
23,0.7263255555555556
24,0.6743433333333333
25,0.6055877777777777
26,0.6929166666666666
27,0.6771555555555555
28,0.29757555555555554
29,0.40241
30,0.37846
31,0.69837
32,0.6677655555555555
33,0.59593
34,0.5447266666666667
35,0.6873111111111111
36,0.7177455555555555
37,0.6458511111111112
38,0.2959777777777778
39,0.33374333333333334
40,0.6991522222222222
41,0.6829588888888889
42,0.5519633333333334
43,0.6287355555555556
44,0.6692888888888889
45,0.5525744444444445
