fold,sparsity
0,0.74349
1,0.8266666666666667
2,0.6696233333333333
3,0.6265622222222222
4,0.7850666666666667
5,0.806
6,0.7430988888888889
7,0.7426666666666667
8,0.7586666666666667
9,0.6898
10,0.7487333333333334
11,0.7095388888888889
12,0.7742
13,0.6777611111111111
14,0.8014
15,0.8109333333333333
16,0.844
17,0.7426666666666667
18,0.6135555555555555
19,0.7542
20,0.752
21,0.6239977777777778
22,0.8171333333333334
23,0.814
24,0.7795333333333333
25,0.6544666666666666
26,0.8030666666666667
27,0.8019333333333334
28,0.56706
29,0.76216
30,0.6246111111111111
31,0.769
32,0.7453333333333333
33,0.8018
34,0.66733
35,0.7464666666666666
36,0.7939333333333334
37,0.8004666666666667
38,0.7012955555555556
39,0.5422577777777777
40,0.7893333333333333
41,0.7807333333333333
42,0.7740666666666667
43,0.7934666666666667
44,0.8324
45,0.77005
