fold,sparsity
0,0.0039366666666666664
1,0.006463333333333333
2,0.00662
3,0.005476666666666667
4,0.0034966666666666666
5,0.007393333333333333
6,0.00158
7,0.005536666666666666
8,0.005186666666666667
9,0.007736666666666667
10,0.009006666666666666
11,0.0035833333333333333
12,0.010983333333333333
13,0.0039633333333333335
14,0.00714
15,0.00475
16,0.016863333333333334
17,0.009476666666666666
18,0.00701
19,0.00766
20,0.010873333333333334
21,0.01495
22,0.00864
23,0.00224
24,0.0027866666666666665
25,0.009233333333333333
26,0.00777
27,0.004656666666666667
28,0.004016666666666667
29,0.00496
30,0.01201
31,0.00704
32,0.0021433333333333335
33,0.0018166666666666667
34,0.002683333333333333
35,0.012436666666666667
36,0.00728
37,0.009313333333333333
38,0.005333333333333333
39,0.00877
40,0.017073333333333333
41,0.01552
42,0.013776666666666666
43,0.00643
44,0.00635
45,0.0031166666666666665
