,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,0.0,[1],[0],0.0038955555555555,0.0
0,-1,-1,100.0,[0],[0],0.0064466666666666,1.0
0,-1,-1,100.0,[0],[0],0.0065733333333333,2.0
0,-1,-1,100.0,[0],[0],0.0056566666666666,3.0
0,-1,-1,100.0,[0],[0],0.0036488888888888,4.0
0,-1,-1,100.0,[0],[0],0.0075122222222222,5.0
0,-1,-1,100.0,[0],[0],0.00151,6.0
0,-1,-1,100.0,[0],[0],0.0053822222222222,7.0
0,-1,-1,100.0,[0],[0],0.0050066666666666,8.0
0,-1,-1,100.0,[0],[0],0.0072033333333333,9.0
0,-1,-1,100.0,[0],[0],0.0097077777777777,10.0
0,-1,-1,100.0,[0],[0],0.00351,11.0
0,-1,-1,100.0,[0],[0],0.0114444444444444,12.0
0,-1,-1,100.0,[0],[0],0.0040833333333333,13.0
0,-1,-1,100.0,[0],[0],0.0075555555555555,14.0
0,-1,-1,100.0,[0],[0],0.0051877777777777,15.0
0,-1,-1,100.0,[0],[0],0.01755,16.0
0,-1,-1,100.0,[0],[0],0.0106277777777777,17.0
0,-1,-1,100.0,[1],[1],0.0072333333333333,18.0
0,-1,-1,0.0,[0],[1],0.0077144444444444,19.0
0,-1,-1,0.0,[1],[0],0.0109011111111111,20.0
0,-1,-1,100.0,[0],[0],0.0148088888888888,21.0
0,-1,-1,0.0,[1],[0],0.0086933333333333,22.0
0,-1,-1,100.0,[1],[1],0.0022388888888888,23.0
0,-1,-1,100.0,[0],[0],0.0032,24.0
0,-1,-1,0.0,[0],[1],0.0092577777777777,25.0
0,-1,-1,0.0,[0],[1],0.0085144444444444,26.0
0,-1,-1,100.0,[0],[0],0.0044466666666666,27.0
0,-1,-1,0.0,[1],[0],0.0043344444444444,28.0
0,-1,-1,0.0,[1],[0],0.0049877777777777,29.0
0,-1,-1,0.0,[0],[1],0.0120966666666666,30.0
0,-1,-1,0.0,[0],[1],0.0070988888888888,31.0
0,-1,-1,100.0,[0],[0],0.0020544444444444,32.0
0,-1,-1,100.0,[0],[0],0.00163,33.0
0,-1,-1,100.0,[0],[0],0.0028755555555555,34.0
0,-1,-1,0.0,[0],[1],0.0130477777777777,35.0
0,-1,-1,0.0,[0],[1],0.0073,36.0
0,-1,-1,100.0,[0],[0],0.0088511111111111,37.0
0,-1,-1,100.0,[0],[0],0.0055688888888888,38.0
0,-1,-1,0.0,[0],[1],0.0092622222222222,39.0
0,-1,-1,100.0,[0],[0],0.01737,40.0
0,-1,-1,100.0,[0],[0],0.0161611111111111,41.0
0,-1,-1,0.0,[0],[1],0.0134522222222222,42.0
0,-1,-1,100.0,[0],[0],0.0064477777777777,43.0
0,-1,-1,100.0,[0],[0],0.0066122222222222,44.0
0,-1,-1,0.0,[0],[1],0.0032222222222222222,45.0
