0,0.25395666666666666
1,0.47869833333333334
2,0.29628666666666664
3,0.29411333333333334
4,0.580985
5,0.41064666666666666
6,0.403795
7,0.4202383333333333
8,0.48406666666666665
9,0.34360666666666667
10,0.3366516666666667
11,0.28274333333333335
12,0.40197333333333335
13,0.39137
14,0.48974833333333334
15,0.41821166666666665
16,0.28186666666666665
17,0.4305333333333333
18,0.3286266666666667
19,0.487925
20,0.226
21,0.33259
22,0.2719083333333333
23,0.36346666666666666
24,0.4628
25,0.3753666666666667
26,0.31016333333333335
27,0.4132
28,0.28707666666666665
29,0.2514983333333333
30,0.25482
31,0.45220333333333335
32,0.395565
33,0.47627166666666665
34,0.359505
35,0.51013
36,0.32226666666666665
37,0.390955
38,0.2921316666666667
39,0.302015
40,0.29509
41,0.4038
42,0.449955
43,0.4460166666666667
44,0.48789333333333335
45,0.3241133333333333
