fold,sparsity
0,0.7536866666666666
1,0.8650666666666667
2,0.7528755555555555
3,0.70389
4,0.8295333333333333
5,0.8484666666666667
6,0.6521044444444445
7,0.8685333333333334
8,0.8764
9,0.8254
10,0.8587333333333333
11,0.7377555555555556
12,0.8752666666666666
13,0.5662311111111111
14,0.8629333333333333
15,0.8311333333333333
16,0.8514666666666667
17,0.8566666666666667
18,0.5733733333333333
19,0.8677333333333334
20,0.882
21,0.7657144444444445
22,0.8748
23,0.8666666666666667
24,0.8472
25,0.8428666666666667
26,0.8792666666666666
27,0.8729333333333333
28,0.5140622222222222
29,0.6248111111111111
30,0.6479644444444445
31,0.8802
32,0.8816666666666667
33,0.8658666666666667
34,0.7449066666666667
35,0.8823333333333333
36,0.8612
37,0.8658
38,0.5319577777777778
39,0.6156422222222222
40,0.8827333333333334
41,0.8934666666666666
42,0.6278155555555556
43,0.7792
44,0.8279333333333333
45,0.7462733333333333
