fold,sparsity
0,0.6138422222222222
1,0.8420666666666666
2,0.6531111111111111
3,0.5506644444444444
4,0.7442
5,0.7020666666666666
6,0.6697422222222222
7,0.7768
8,0.7624666666666666
9,0.6052
10,0.7176666666666667
11,0.7713188888888889
12,0.7902
13,0.5836544444444445
14,0.6003333333333334
15,0.7332666666666666
16,0.8384
17,0.663
18,0.5316644444444445
19,0.6957333333333333
20,0.7683333333333333
21,0.60123
22,0.6604666666666666
23,0.7302
24,0.7126
25,0.7118
26,0.7416
27,0.7851333333333333
28,0.46779777777777776
29,0.5098355555555556
30,0.6072688888888889
31,0.7300666666666666
32,0.7062
33,0.7234666666666667
34,0.7115144444444444
35,0.7454
36,0.8045333333333333
37,0.7086666666666667
38,0.6165066666666666
39,0.5046133333333334
40,0.7016666666666667
41,0.7062
42,0.7227333333333333
43,0.7500666666666667
44,0.7340666666666666
45,0.6955244444444444
