0,0.48875277777777776
1,0.5918761111111112
2,0.4531011111111111
3,0.4221838888888889
4,0.5081488888888889
5,0.6118177777777778
6,0.39797444444444446
7,0.5911544444444444
8,0.5707477777777777
9,0.5069205555555556
10,0.5063533333333333
11,0.4771927777777778
12,0.5992083333333333
13,0.44286444444444445
14,0.5130144444444444
15,0.54387
16,0.5894427777777778
17,0.5981233333333333
18,0.3433261111111111
19,0.6021122222222223
20,0.6370333333333333
21,0.449555
22,0.5926983333333333
23,0.6899361111111111
24,0.6316811111111111
25,0.5606788888888888
26,0.6224705555555555
27,0.5969738888888889
28,0.27238444444444443
29,0.37911666666666666
30,0.35337722222222223
31,0.6386222222222222
32,0.5952388888888889
33,0.5352577777777778
34,0.5076466666666667
35,0.6382288888888888
36,0.6545905555555556
37,0.6037416666666666
38,0.26597944444444444
39,0.3029261111111111
40,0.6266205555555555
41,0.6035905555555555
42,0.44976944444444444
43,0.5888538888888889
44,0.6178505555555556
45,0.5191922222222223
