fold,sparsity
0,0.5827311111111111
1,0.7465333333333334
2,0.6402772222222223
3,0.590425
4,0.7114
5,0.7928
6,0.6470305555555556
7,0.7325333333333334
8,0.7465333333333334
9,0.681
10,0.769
11,0.6697816666666667
12,0.7608
13,0.6349327777777778
14,0.6708666666666666
15,0.7399333333333333
16,0.7847333333333333
17,0.7422666666666666
18,0.5745222222222223
19,0.7541333333333333
20,0.738
21,0.6471566666666667
22,0.7346
23,0.7216666666666667
24,0.7662
25,0.7352666666666666
26,0.7452
27,0.723
28,0.5562811111111111
29,0.6055555555555555
30,0.6490533333333334
31,0.7378666666666667
32,0.7251333333333333
33,0.6906666666666667
34,0.6327316666666667
35,0.7336666666666667
36,0.7602666666666666
37,0.7559333333333333
38,0.4809366666666667
39,0.6053744444444444
40,0.752
41,0.7654666666666666
42,0.6038666666666667
43,0.7067333333333333
44,0.5307333333333333
45,0.6448561111111111
