fold,sparsity
0,0.038103333333333336
1,0.059103333333333334
2,0.04575
3,0.056203333333333334
4,0.03488666666666667
5,0.06511666666666667
6,0.03322
7,0.05386333333333333
8,0.05134
9,0.07601
10,0.06014333333333333
11,0.04264
12,0.07223
13,0.037873333333333335
14,0.06897666666666667
15,0.04096
16,0.09892
17,0.10126666666666667
18,0.06971333333333334
19,0.06715333333333333
20,0.11336
21,0.08526666666666667
22,0.06576666666666667
23,0.03913333333333333
24,0.04706333333333333
25,0.10109666666666667
26,0.08588666666666667
27,0.055073333333333335
28,0.024883333333333334
29,0.05296
30,0.06896
31,0.08249333333333334
32,0.06811
33,0.03513
34,0.033806666666666665
35,0.12625
36,0.09042333333333333
37,0.10326333333333333
38,0.037336666666666664
39,0.06600666666666667
40,0.10888333333333333
41,0.11708333333333333
42,0.11694
43,0.10522333333333334
44,0.06794
45,0.06807666666666666
