fold,sparsity
0,0.6138422222222222
1,0.8420666666666666
2,0.6531111111111111
3,0.5506644444444444
4,0.7442
5,0.7020666666666666
6,0.6697422222222222
7,0.7768
8,0.7624666666666666
9,0.6052
10,0.7176666666666667
11,0.7713188888888889
12,0.7902
13,0.5836544444444445
14,0.6003333333333334
15,0.7332666666666666
16,0.8384
17,0.663
18,0.5316644444444445
19,0.6957333333333333
20,0.7683333333333333
21,0.60123
22,0.6604666666666666
23,0.7302
24,0.7126
25,0.7118
26,0.7416
27,0.7851333333333333
28,0.5021066666666667
29,0.5026933333333333
30,0.5689111111111111
31,0.7909333333333334
32,0.737
33,0.737
34,0.67652
35,0.8347333333333333
36,0.8161333333333334
37,0.76
38,0.6685266666666667
39,0.5801755555555556
40,0.7476
41,0.7303333333333333
42,0.7256
43,0.7184666666666667
44,0.7870666666666667
45,0.7083866666666667
