fold,sparsity
0,0.5544911111111112
1,0.6008
2,0.5358055555555555
3,0.5473077777777777
4,0.6695333333333333
5,0.6492
6,0.5936933333333333
7,0.6313333333333333
8,0.604
9,0.5848
10,0.5878666666666666
11,0.5226577777777778
12,0.5562
13,0.53053
14,0.6036666666666667
15,0.5530666666666667
16,0.5916666666666667
17,0.569
18,0.4862111111111111
19,0.5676666666666667
20,0.5915333333333334
21,0.5852322222222223
22,0.6059333333333333
23,0.5578666666666666
24,0.6300666666666667
25,0.6023333333333334
26,0.7127333333333333
27,0.5634
28,0.5111355555555556
29,0.4946111111111111
30,0.5231622222222222
31,0.6306
32,0.6806
33,0.5803333333333334
34,0.4986911111111111
35,0.5724666666666667
36,0.7748
37,0.7092666666666667
38,0.49684222222222224
39,0.5694755555555555
40,0.6181333333333333
41,0.6038666666666667
42,0.5757333333333333
43,0.6978666666666666
44,0.6244
45,0.6589322222222223
