fold,sparsity
0,0.67452
1,0.6936666666666667
2,0.6518666666666667
3,0.6517566666666667
4,0.66554
5,0.6378666666666667
6,0.68017
7,0.7161333333333333
8,0.707
9,0.697
10,0.6617766666666667
11,0.65534
12,0.6803333333333333
13,0.6307133333333333
14,0.6944
15,0.6536666666666666
16,0.7030433333333334
17,0.6933333333333334
18,0.63576
19,0.6324
20,0.7114
21,0.67239
22,0.6613766666666666
23,0.6655333333333333
24,0.6632666666666667
25,0.6672666666666667
26,0.6372
27,0.72
28,0.6061066666666667
29,0.59456
30,0.64796
31,0.6678666666666667
32,0.6667333333333333
33,0.67817
34,0.6101366666666667
35,0.7036
36,0.6578
37,0.68316
38,0.6244333333333333
39,0.6098733333333334
40,0.71044
41,0.7268666666666667
42,0.6584666666666666
43,0.6953333333333334
44,0.6722
45,0.65115
