fold,sparsity
0,0.75863
1,0.8688666666666667
2,0.7685
3,0.6893714814814815
4,0.8758666666666667
5,0.8756666666666667
6,0.7109081481481482
7,0.8708666666666667
8,0.8741333333333333
9,0.8139333333333333
10,0.8598
11,0.7587048148148148
12,0.8702666666666666
13,0.7131596296296296
14,0.8301333333333333
15,0.8401333333333333
16,0.8764666666666666
17,0.8662666666666666
18,0.6157244444444444
19,0.8668
20,0.8798666666666667
21,0.7477733333333333
22,0.9005333333333333
23,0.8494666666666667
24,0.8742
25,0.8246666666666667
26,0.877
27,0.8670666666666667
28,0.6528192592592592
29,0.6502444444444444
30,0.616422962962963
31,0.8648
32,0.8878
33,0.8542666666666666
34,0.7653737037037037
35,0.8754
36,0.8756666666666667
37,0.8201333333333334
38,0.5143651851851851
39,0.5974614814814815
40,0.8687333333333334
41,0.8745333333333334
42,0.8679333333333333
43,0.786
44,0.8152
45,0.7208251851851852
