,train_acc,val_acc,test_acc,test_preds,test_labels,sparsity,fold
0,-1,-1,100.0,[0],[0],0.74349,0.0
0,-1,-1,100.0,[0],[0],0.8266666666666667,1.0
0,-1,-1,100.0,[0],[0],0.6696233333333333,2.0
0,-1,-1,100.0,[0],[0],0.6265622222222222,3.0
0,-1,-1,100.0,[0],[0],0.7850666666666667,4.0
0,-1,-1,100.0,[0],[0],0.806,5.0
0,-1,-1,100.0,[0],[0],0.7430988888888889,6.0
0,-1,-1,100.0,[0],[0],0.7426666666666667,7.0
0,-1,-1,100.0,[0],[0],0.7586666666666667,8.0
0,-1,-1,100.0,[0],[0],0.6898,9.0
0,-1,-1,100.0,[0],[0],0.7487333333333334,10.0
0,-1,-1,100.0,[0],[0],0.7095388888888889,11.0
0,-1,-1,100.0,[0],[0],0.7742,12.0
0,-1,-1,100.0,[0],[0],0.6777611111111111,13.0
0,-1,-1,100.0,[0],[0],0.8014,14.0
0,-1,-1,100.0,[0],[0],0.8109333333333333,15.0
0,-1,-1,100.0,[0],[0],0.844,16.0
0,-1,-1,0.0,[0],[1],0.7426666666666667,17.0
0,-1,-1,0.0,[0],[1],0.6135555555555555,18.0
0,-1,-1,100.0,[0],[0],0.7542,19.0
0,-1,-1,100.0,[1],[1],0.752,20.0
0,-1,-1,0.0,[0],[1],0.6239977777777778,21.0
0,-1,-1,0.0,[0],[1],0.8171333333333334,22.0
0,-1,-1,0.0,[0],[1],0.814,23.0
0,-1,-1,0.0,[0],[1],0.7795333333333333,24.0
0,-1,-1,0.0,[0],[1],0.6544666666666666,25.0
0,-1,-1,0.0,[0],[1],0.8030666666666667,26.0
0,-1,-1,100.0,[0],[0],0.8019333333333334,27.0
0,-1,-1,0.0,[0],[1],0.56706,28.0
0,-1,-1,0.0,[0],[1],0.76216,29.0
0,-1,-1,0.0,[0],[1],0.6246111111111111,30.0
0,-1,-1,0.0,[0],[1],0.769,31.0
0,-1,-1,0.0,[0],[1],0.7453333333333333,32.0
0,-1,-1,0.0,[0],[1],0.8018,33.0
0,-1,-1,0.0,[0],[1],0.66733,34.0
0,-1,-1,0.0,[0],[1],0.7464666666666666,35.0
0,-1,-1,0.0,[0],[1],0.7939333333333334,36.0
0,-1,-1,100.0,[0],[0],0.8004666666666667,37.0
0,-1,-1,0.0,[0],[1],0.7012955555555556,38.0
0,-1,-1,100.0,[1],[1],0.5422577777777777,39.0
0,-1,-1,0.0,[0],[1],0.7893333333333333,40.0
0,-1,-1,100.0,[1],[1],0.7807333333333333,41.0
0,-1,-1,0.0,[0],[1],0.7740666666666667,42.0
0,-1,-1,100.0,[0],[0],0.7934666666666667,43.0
0,-1,-1,100.0,[0],[0],0.8324,44.0
0,-1,-1,0.0,[0],[1],0.77005,45.0
