fold,sparsity
0,0.0037966666666666665
1,0.006741666666666667
2,0.006933333333333333
3,0.005448333333333334
4,0.003735
5,0.007275
6,0.00146
7,0.005256666666666666
8,0.004801666666666667
9,0.007416666666666667
10,0.009436666666666666
11,0.0035433333333333332
12,0.011768333333333334
13,0.004031666666666667
14,0.006976666666666667
15,0.004418333333333333
16,0.017816666666666668
17,0.010408333333333334
18,0.006905
19,0.00761
20,0.011145
21,0.014741666666666667
22,0.009091666666666666
23,0.0022383333333333335
24,0.00291
25,0.00916
26,0.007845
27,0.0045583333333333335
28,0.004096666666666667
29,0.00523
30,0.01231
31,0.007411666666666667
32,0.0021383333333333332
33,0.0017333333333333333
34,0.0027866666666666665
35,0.01301
36,0.007461666666666667
37,0.008865
38,0.005743333333333333
39,0.009345
40,0.01725
41,0.015796666666666667
42,0.013868333333333333
43,0.00666
44,0.006503333333333333
45,0.0034016666666666666
