fold,sparsity
0,0.03866
1,0.05884333333333333
2,0.04465333333333334
3,0.055593333333333335
4,0.03544
5,0.06533666666666667
6,0.03324
7,0.05335
8,0.05097666666666667
9,0.07755333333333334
10,0.06057
11,0.042203333333333336
12,0.07239333333333334
13,0.03743333333333333
14,0.06893
15,0.041376666666666666
16,0.10029
17,0.10024333333333334
18,0.07005
19,0.06677666666666666
20,0.11346666666666666
21,0.08529333333333333
22,0.06500333333333333
23,0.03903
24,0.04703333333333334
25,0.10213333333333334
26,0.0858
27,0.05458333333333333
28,0.025156666666666667
29,0.052673333333333336
30,0.06921666666666666
31,0.08239
32,0.06758333333333333
33,0.03539
34,0.03307
35,0.12570333333333333
36,0.09008333333333333
37,0.10202666666666667
38,0.037033333333333335
39,0.06581
40,0.10849666666666667
41,0.11764666666666666
42,0.11613
43,0.10362666666666667
44,0.06854666666666667
45,0.06877666666666667
