fold,sparsity
0,0.4491733333333333
1,0.41086666666666666
2,0.43940666666666667
3,0.4751633333333333
4,0.4342666666666667
5,0.4816666666666667
6,0.4731633333333333
7,0.4568433333333333
8,0.4649333333333333
9,0.43693333333333334
10,0.45126666666666665
11,0.43987333333333334
12,0.427
13,0.4492333333333333
14,0.46357333333333334
15,0.46569333333333335
16,0.4848
17,0.42586666666666667
18,0.47153333333333336
19,0.4066
20,0.458
21,0.40287666666666666
22,0.4216
23,0.4483333333333333
24,0.45213333333333333
25,0.433
26,0.48
27,0.47286666666666666
28,0.39477
29,0.4465266666666667
30,0.39925333333333335
31,0.41786666666666666
32,0.40453333333333336
33,0.6278066666666666
34,0.4034566666666667
35,0.5212
36,0.49167
37,0.5027333333333334
38,0.46208
39,0.48496666666666666
40,0.46213333333333334
41,0.54702
42,0.48624666666666666
43,0.524
44,0.5422633333333333
45,0.46847
