fold,sparsity
0,0.49031555555555556
1,0.5949722222222222
2,0.45834888888888886
3,0.4104788888888889
4,0.51645
5,0.6007488888888889
6,0.3925444444444444
7,0.6033688888888888
8,0.5691666666666667
9,0.5045133333333334
10,0.5022611111111112
11,0.47616
12,0.6066155555555556
13,0.44654444444444447
14,0.5143677777777778
15,0.5472511111111111
16,0.6009077777777778
17,0.5965
18,0.3391411111111111
19,0.6024077777777778
20,0.6444255555555556
21,0.4527333333333333
22,0.6004466666666667
23,0.6805855555555556
24,0.6307188888888889
25,0.5635755555555556
26,0.6366822222222223
27,0.5970977777777777
28,0.27417444444444444
29,0.38166555555555554
30,0.3507188888888889
31,0.6423477777777777
32,0.6069022222222222
33,0.5308411111111111
34,0.5011244444444445
35,0.6406488888888889
36,0.6613322222222222
37,0.6116633333333333
38,0.27037666666666665
39,0.3022533333333333
40,0.6226188888888889
41,0.6068388888888889
42,0.48023333333333335
43,0.5909311111111111
44,0.6065355555555556
45,0.5172077777777778
