fold,sparsity
0,0.4121444444444444
1,0.48113333333333336
2,0.38000555555555554
3,0.3472077777777778
4,0.4519022222222222
5,0.5153277777777778
6,0.3335122222222222
7,0.4857211111111111
8,0.4790488888888889
9,0.42505777777777776
10,0.4156077777777778
11,0.39746555555555557
12,0.5094433333333334
13,0.3740866666666667
14,0.4287788888888889
15,0.4643111111111111
16,0.4862111111111111
17,0.50058
18,0.28147222222222223
19,0.49261222222222223
20,0.5190544444444445
21,0.3783944444444444
22,0.49385666666666667
23,0.5636766666666667
24,0.5082877777777778
25,0.46753222222222224
26,0.5137966666666667
27,0.4923488888888889
28,0.23168777777777777
29,0.3137288888888889
30,0.28867444444444446
31,0.5262522222222222
32,0.5090866666666667
33,0.4355788888888889
34,0.41120111111111113
35,0.5257766666666667
36,0.5468955555555556
37,0.4944322222222222
38,0.22981
39,0.2523111111111111
40,0.5285955555555556
41,0.5086177777777777
42,0.3807111111111111
43,0.46864333333333336
44,0.5288277777777778
45,0.42072444444444446
